Chapter,Clause,Content,Length
採購契約要項,二十七、,契約應訂明機關或其指定之代表，就廠商履約情形，得辦理之查驗、測試或檢驗。契約得訂明廠商應免費提供機關依契約辦理查驗、測試或檢驗所必須之設備及資料。契約規定以外之查驗、測試或檢驗，其結果不符合契約規定者，由廠商負擔所生之費用；結果符合者，由機關負擔費用。查驗、測試或檢驗結果不符合契約規定者，機關得予拒絕，廠商應免費改善、拆除、重作、退貨或換貨。廠商不得因機關辦理查驗、測試或檢驗，而免除其依契約所應履行或承擔之責任，及費用之負擔。機關就廠商履約標的為查驗、測試或檢驗之權利，應不受該標的曾通過其他查驗、測試或檢驗之限制。,260
採購契約要項,二十八、,機關提供設備或材料供廠商履約者，廠商應於收受時作必要之檢查。其經廠商收受後之滅失或減損，由廠商負責。,50
採購契約要項,二十九、,機關辦理查驗或驗收，得於契約規定廠商就履約標的於一定場所、期間及條件下之試車、試運轉或試用等測試程序，以作為查驗或驗收之用。前項試車、試運轉或試用所需費用，除契約另有規定外，由廠商負擔。,93
採購契約要項,三 十、,契約應記載總價。無總價者應記載項目、單價及金額或數量上限。契約總價曾經減價而確定，其所組成之各單項價格未約定調整方式者，視同就各單項價格依同一減價比率調整。投標文件中報價之分項價格合計數額與總價不同者，亦同。,104
採購契約要項,三十一、,契約價金之給付，得為下列方式之一，由機關載明於契約：(一)依契約總價給付。(二)依實際施作或供應之項目及數量給付。(三)部分依契約標示之價金給付，部分依實際施作或供應之項目及數量給付。(四)其他必要之方式。,103
採購契約要項,三十二、,契約價金係以總價決標，且以契約總價給付，而其履約有下列情形之一者，得調整之。但契約另有規定者，不在此限。(一)因契約變更致增減履約項目或數量時，就變更之部分加減賬結算。(二)工程之個別項目實作數量較契約所定數量增減達百分之五以上者，其逾百分之五之部分，變更設計增減契約價金。未達百分之五者，契約價金不予增減。(三)與前二款有關之稅捐、利潤或管理費等相關項目另列一式計價者，依結算金額與原契約金額之比率增減之。,204
採購契約要項,三十三、,工程採購契約所附供廠商投標用之數量清單，其數量為估計數，不應視為廠商完成履約所須供應或施作之實際數量。,51
採購契約要項,三十四、,下列契約價金給付條件，應載明於契約。(一)廠商請求給付前應完成之履約事項。(二)廠商應提出之文件。(三)給付金額。(四)給付方式。(五)給付期限。契約價金依履約進度給付者，應訂明各次給付所應達成之履約進度及廠商應提出之履約進度報告，由機關核實給付。,124
採購契約要項,三十五、,機關得依採購之特性及實際需要，於契約中明定廠商請領契約價金時應提出之文件。,37
採購契約要項,三十六、,機關得視需要，於契約中明定廠商得支領預付款之情形，廠商並應先提出預付款還款保證。,40
採購契約要項,三十七、,機關得視需要，於契約中明定契約價金應含廠商及其人員依中華民國法令應繳納之稅捐、規費及強制性保險之保險費。但中華民國以外其他國家或地區之稅捐、規費或關稅，由廠商負擔。,82
採購契約要項,三十八、,廠商履約遇有下列政府行為之一，致履約費用增加或減少者，契約價金得予調整：(一)政府法令之新增或變更。(二)稅捐或規費之新增或變更。(三)政府管制費率之變更。前項情形，屬中華民國政府所為，致履約成本增加者，其所增加之必要費用，由機關負擔；致履約成本減少者，其所減少之部分，得自契約價金中扣除。其他國家政府所為，致履約成本增加或減少者，契約價金不予調整。,175
採購契約要項,三十九、,契約價金依契約規定得依物價、薪資或其指數調整者，應於契約載明下列事項：(一)得調整之項目及金額。(二)調整所依據之物價、薪資或其指數及基期。(三)得調整及不予調整之情形。(四)調整公式。(五)廠商應提出之調整數據及佐證資料。(六)管理費及利潤不予調整。(七)逾履約期限之部分，以契約規定之履約期限當時之物價、薪資或其指數為當期資料。但逾期履約係可歸責於機關者，不在此限。,185
採購契約要項,四 十、,契約價金以成本加公費法計算者，應於契約訂明下列事項：(一)廠商應記錄各項費用並提出經機關認可之憑證，機關並得至廠商處所辦理查核。(二)成本上限及逾上限時之處理。,80
採購契約要項,四十一、,廠商不得對機關人員或受機關委託之廠商人員給予期約、賄賂、佣金、比例金、仲介費、後謝金、回扣、餽贈、招待或其他不正利益。分包廠商亦同。違反前項規定者，機關得終止或解除契約，並將二倍之不正利益自契約價款中扣除。未能扣除者，通知廠商限期給付之。,119
採購契約要項,四十二、,契約規定廠商履約標的應經第三人檢驗者，其檢驗所需費用，除契約另有規定外，由廠商負擔。,42
採購契約要項,四十三、,履約期限之訂定，得為下列方式之一，由機關載明於契約：(一)自決標日、簽約日或機關通知日之次日起一定期間內完成契約規定之事項。(二)於預先訂明之期限前完成契約規定之事項。(三)自廠商收到機關之信用狀、預付款或其他類似情形之次日起一定期間內完成契約規定之事項。(四)就履約各重要階段或分批供應之部分分別訂明其期限。(五)其他約定之方式。,166
採購契約要項,四十四、,履約期間之計算，除契約另有規定者外，得為下列方式之一，由機關載明於契約：(一)以限期完成者。星期例假日、國定假日或其他休息日均應計入。(二)以日曆天計者。星期例假日、國定假日或其他休息日，是否計入，應於契約中明定。(三)以工作天計者。星期例假日、國定假日或其他休息日，均應不計入。前項履約期間，因不可抗力或有不可歸責於廠商之事由者，得延長之；其事由未達半日者，以半日計；逾半日未達一日者，以一日計。柒、遲延,203
採購契約要項,四十五、,逾期違約金，為損害賠償額預定性違約金，以日為單位，擇下列方式之一計算，載明於契約，並訂明扣抵方式：(一)定額。(二)契約金額之一定比率。前項違約金，以契約價金總額之百分之二十為上限。第一項扣抵方式，機關得自應付價金中扣抵；其有不足者，得通知廠商繳納或自保證金扣抵。,132
採購契約要項,四十六、,廠商履約有下列情形之一者，得檢具事證，以書面通知機關。機關得審酌其情形後，延長履約期限，不計逾期違約金：(一)屬不可抗力所致。(二)不可歸責於廠商之契約變更或機關通知廠商停工。(三)機關應提供予廠商之資料、器材、場所或應採行之審查或同意等配合措施，未依契約規定提供或採行。(四)可歸責於與機關有契約關係之其他廠商之遲延。(五)其他可歸責於機關或不可歸責於廠商之事由。,183
採購契約要項,四十七、,契約訂有分段進度及最後履約期限，屬分段完工使用或移交者，其逾期違約金之計算原則如下：(一)未逾分段進度但逾最後履約期限者，扣除已分段完工使用或移交部分之金額，計算逾最後履約期限之違約金。(二)逾分段進度但未逾最後履約期限者，計算逾分段進度之違約金。(三)逾分段進度且逾最後履約期限者，分別計算違約金。但逾最後履約期限之違約金，應扣除已分段完工使用或移交部分之金額計算之。(四)分段完工期限與其他採購契約之進行有關者，逾分段進度，得個別計算違約金，不受前款但書限制。,232
